Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Bsmt Bath,Bath AbvGr,Total SF,Overall Qu Co Avg,Age Sold,Remodel Age,Second Story
2598,535376100,30,RL,60,5400,Pave,NA,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1073,1073,GasA,Ex,Y,SBrkr,1073,0,0,1073,2,1,TA,5.0,Typ,0,NA,Detchd,1968,Unf,1.0,326.0,TA,TA,Y,0,0,112,0,0,0,NA,NA,NA,0,12,2006,WD ,108480,0.0,1.0,2146,5.5,85,38,1
2715,905107220,20,RL,0,9535,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450,TA,TA,CBlock,TA,TA,No,BLQ,194,LwQ,982,0,1176,GasA,TA,Y,SBrkr,1458,0,0,1458,3,1,TA,8.5,Typ,1,TA,Attchd,1967,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,NA,MnPrv,NA,0,7,2006,WD ,165000,1.0,1.5,2634,5.0,39,39,1
1810,531376060,20,RL,65,7441,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1461,1461,GasA,Ex,Y,SBrkr,1486,0,0,1486,3,1,Gd,9.0,Typ,0,NA,Attchd,2006,RFn,2.0,566.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,NA,0,6,2007,WD ,181000,0.0,2.0,2947,6.0,1,1,1
778,905200260,80,RL,88,15400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Gd,No,Unf,0,Unf,0,552,552,GasA,TA,Y,SBrkr,904,611,259,1774,4,1,TA,10.0,Typ,1,TA,Attchd,1961,Unf,1.0,384.0,TA,TA,Y,290,40,0,0,0,0,NA,NA,NA,0,7,2009,WD ,165000,0.0,2.0,2326,5.0,48,48,0
339,924100050,50,RL,68,10544,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,476,Unf,0,388,864,GasA,TA,Y,SBrkr,864,615,0,1479,5,1,TA,10.0,Typ,0,NA,Attchd,1969,Fin,1.0,275.0,TA,TA,Y,287,0,280,0,0,0,NA,NA,NA,0,4,2010,WD ,161000,0.0,2.0,2343,5.0,41,41,0
2460,528445010,20,RL,85,10936,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1504,1504,GasA,Ex,Y,SBrkr,1504,0,0,1504,3,1,Gd,9.0,Typ,0,NA,Attchd,2006,Fin,2.0,510.0,TA,TA,Y,144,0,0,0,0,0,NA,NA,NA,0,9,2006,New,199000,0.0,2.0,3008,6.5,0,0,1
320,916455170,60,RL,80,11316,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44,Gd,TA,PConc,Gd,TA,No,GLQ,624,Unf,0,193,817,GasA,Ex,Y,SBrkr,824,1070,0,1894,4,1,Gd,10.5,Typ,1,Gd,BuiltIn,2002,Fin,2.0,510.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,2,2010,WD ,214900,1.0,2.5,2711,6.0,8,7,0
2461,528456200,20,FV,72,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1254,1278,GasA,Ex,Y,SBrkr,1278,0,0,1278,2,1,Gd,7.0,Typ,0,NA,Attchd,2006,RFn,2.0,584.0,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,10,2006,New,198600,0.0,2.0,2556,6.5,0,0,1
2449,528348010,60,RL,93,12090,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,GasA,Gd,Y,SBrkr,1165,1098,0,2263,4,1,Gd,12.5,Typ,1,TA,BuiltIn,1998,Fin,2.0,420.0,TA,TA,Y,144,123,0,0,0,0,NA,NA,NA,0,7,2006,WD ,258000,0.0,2.5,3404,6.5,8,8,0
817,906230020,90,RL,0,7939,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23,TA,TA,PConc,Ex,TA,No,GLQ,820,Unf,0,348,1168,GasA,Ex,Y,SBrkr,1168,1619,0,2787,6,2,TA,13.0,Typ,2,TA,BuiltIn,2000,Fin,4.0,820.0,TA,TA,Y,312,0,0,0,0,0,NA,NA,NA,0,10,2009,WD ,269500,2.0,5.0,3955,6.0,9,9,0
1096,528290090,60,RL,0,7750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,707,707,GasA,Ex,Y,SBrkr,707,707,0,1414,3,1,Gd,8.5,Typ,1,Gd,Attchd,2002,Fin,2.0,403.0,TA,TA,Y,100,35,0,0,0,0,NA,NA,NA,0,4,2008,WD ,176000,0.0,2.5,2121,6.0,6,6,0
1893,534403040,80,RL,85,9350,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108,TA,TA,CBlock,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,3,1,Gd,9.0,Min1,0,NA,Attchd,1964,RFn,1.0,309.0,TA,TA,Y,333,0,0,0,0,0,NA,MnPrv,NA,0,10,2007,CWD,158000,0.5,2.0,2604,6.5,43,16,1
479,528240060,80,RL,0,7750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,GasA,Ex,Y,SBrkr,779,640,0,1419,3,1,Gd,9.5,Typ,1,TA,BuiltIn,2002,Fin,2.0,527.0,TA,TA,Y,120,0,0,0,0,0,NA,NA,NA,0,3,2009,WD ,184100,1.0,2.5,1827,6.5,7,7,0
1657,527357020,20,RL,128,13001,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176,TA,TA,CBlock,TA,TA,Mn,ALQ,492,BLQ,121,1012,1625,GasA,TA,Y,SBrkr,1220,0,0,1220,2,1,TA,8.0,Typ,1,TA,Attchd,1971,Unf,2.0,944.0,TA,TA,Y,0,0,249,0,0,0,NA,NA,NA,0,9,2007,WD ,170000,0.5,2.0,2845,5.5,36,36,1
937,909452050,80,RL,0,13607,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242,TA,Gd,CBlock,TA,TA,No,ALQ,454,Unf,0,118,572,GasA,Gd,Y,SBrkr,1182,800,0,1982,3,1,TA,8.5,Typ,1,TA,BuiltIn,1986,Fin,2.0,501.0,TA,TA,Y,400,112,0,0,0,0,NA,NA,Shed,1500,4,2009,WD ,208000,1.0,2.5,2554,6.0,23,23,0
879,907290210,120,RM,0,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,1,Gd,5.0,Typ,0,NA,Attchd,2003,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,140000,1.0,1.0,1696,5.5,6,6,1
945,911370500,120,RM,44,3843,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476,Unf,0,120,1596,GasA,Ex,Y,SBrkr,1648,0,0,1648,2,1,Ex,7.0,Typ,1,Gd,Attchd,2007,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,NA,NA,NA,0,6,2009,New,230000,1.5,2.0,3244,6.5,2,1,1
1010,527183060,120,RL,65,5950,Pave,NA,IR1,HLS,AllPub,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,319,Unf,0,1018,1337,GasA,Gd,Y,SBrkr,1337,0,0,1337,2,1,Gd,7.0,Typ,1,TA,Attchd,1989,RFn,2.0,462.0,TA,TA,Y,0,73,154,0,0,0,NA,NA,NA,0,4,2008,WD ,188500,1.0,2.0,2674,6.5,19,19,1
2861,909276070,50,RL,80,12400,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,Mn,BLQ,602,Unf,0,299,901,GasA,TA,Y,SBrkr,1125,592,0,1717,2,1,TA,8.5,Typ,1,Gd,Attchd,1940,Unf,1.0,410.0,TA,TA,Y,0,0,0,0,113,0,NA,NA,NA,0,2,2006,WD ,194000,0.0,1.5,2618,5.5,66,56,0
1245,535180120,20,RL,75,10425,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,774,Unf,0,330,1104,GasA,Gd,Y,SBrkr,1104,0,0,1104,3,1,TA,6.0,Typ,0,NA,Attchd,1956,RFn,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD ,133000,1.0,1.0,2208,5.0,52,50,1
854,907201220,20,RL,0,16269,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,BrkTil,Gd,TA,Av,GLQ,625,Unf,0,282,907,GasA,TA,Y,SBrkr,907,0,0,907,3,1,TA,6.0,Typ,0,NA,Attchd,1978,Unf,1.0,343.0,TA,TA,Y,72,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD ,140000,0.0,1.0,1814,5.0,31,31,1
1437,907181120,60,RL,68,8998,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Gd,TA,PConc,Gd,TA,Mn,GLQ,527,Unf,0,255,782,GasA,Ex,Y,SBrkr,782,870,0,1652,3,1,Gd,8.5,Typ,0,NA,Attchd,2000,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,0,NA,NA,NA,0,6,2008,WD ,207500,0.0,2.5,2434,6.0,8,8,0
586,534128190,60,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,932,932,GasA,Gd,Y,SBrkr,1271,1369,0,2640,5,1,Gd,10.5,Typ,1,TA,Attchd,1967,RFn,2.0,515.0,TA,TA,Y,0,120,0,0,168,0,NA,NA,NA,0,5,2009,WD ,256900,0.0,2.5,3572,6.5,42,12,0
1947,535375130,50,RL,60,10134,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,735,735,GasA,Gd,Y,FuseA,735,299,0,1034,2,1,TA,6.0,Typ,0,NA,Detchd,1940,Unf,1.0,240.0,TA,TA,Y,0,39,0,0,0,0,NA,NA,NA,0,7,2007,WD ,109000,0.0,1.0,1769,5.5,67,57,0
815,906226140,90,RL,64,7007,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1513,0,0,1513,4,2,TA,10.0,Typ,0,NA,Attchd,1979,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2009,WD ,113722,0.0,2.0,1513,5.0,30,30,1
831,906392110,20,RL,78,11645,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Ex,TA,Gd,GLQ,24,Unf,0,1474,1498,GasA,Ex,Y,SBrkr,1498,0,0,1498,3,1,Gd,9.0,Typ,1,Gd,Attchd,2005,Fin,3.0,844.0,TA,TA,Y,144,98,0,0,0,0,NA,NA,NA,0,3,2009,WD ,237000,0.0,2.0,2996,6.5,4,3,1
1919,535151110,20,RL,60,8250,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,288,Unf,0,765,1053,GasA,Gd,Y,SBrkr,1053,0,0,1053,3,1,Gd,7.0,Typ,0,NA,2Types,1994,RFn,2.0,692.0,TA,TA,Y,240,0,0,0,109,0,NA,NA,NA,0,7,2007,WD ,142100,1.0,1.0,2106,6.0,44,44,1
2306,526302030,20,RL,0,11027,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28,TA,TA,CBlock,TA,TA,No,BLQ,468,Rec,539,171,1178,GasA,Gd,Y,SBrkr,1293,0,0,1293,2,1,TA,7.0,Typ,0,NA,Attchd,1954,RFn,2.0,452.0,TA,TA,Y,280,0,0,0,0,0,NA,NA,NA,0,5,2006,WD ,149900,1.0,2.0,2471,5.5,52,52,1
430,528108130,20,RL,95,12350,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450,Ex,TA,PConc,Ex,TA,Av,GLQ,1232,Unf,0,788,2020,GasA,Ex,Y,SBrkr,2020,0,0,2020,3,1,Ex,9.0,Typ,1,Gd,Attchd,2008,RFn,3.0,896.0,TA,TA,Y,192,98,0,0,0,0,NA,NA,NA,0,5,2009,WD ,404000,1.0,2.0,4040,7.0,1,1,1
2618,535425080,60,RL,0,18275,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,1962,1998,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Gd,ALQ,636,Unf,0,802,1438,GasA,TA,Y,SBrkr,1900,548,0,2448,3,1,TA,12.0,Typ,2,Gd,Attchd,1962,RFn,2.0,441.0,TA,TA,Y,520,102,0,0,0,0,NA,NA,NA,0,9,2006,WD ,277500,1.0,3.0,3886,7.5,44,8,0
245,906201030,60,RL,77,9206,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,741,741,GasA,TA,Y,SBrkr,977,755,0,1732,3,1,Gd,9.5,Typ,1,TA,Attchd,1985,Fin,2.0,476.0,TA,TA,Y,192,46,0,0,0,0,NA,NA,NA,0,6,2010,WD ,178000,0.0,2.5,2473,5.5,25,25,0
462,528186180,120,RL,48,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,0,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,2,1,Gd,8.0,Typ,1,Gd,Attchd,2006,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,0,0,NA,NA,NA,0,12,2009,WD ,254000,1.0,2.0,2648,6.5,3,3,1
182,902207130,30,RM,68,9656,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0,Unf,0,678,678,GasA,TA,N,SBrkr,832,0,0,832,2,1,TA,6.0,Typ,1,Gd,Detchd,1928,Unf,2.0,780.0,Fa,Fa,N,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD ,12789,0.0,1.0,1510,2.0,87,40,1
1625,527162090,20,RL,63,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,GasA,Gd,Y,SBrkr,1253,0,0,1253,3,1,TA,8.0,Typ,1,TA,Attchd,1995,Fin,2.0,402.0,TA,TA,Y,220,21,0,0,0,0,NA,NA,NA,0,6,2007,WD ,176000,0.0,2.0,2490,6.0,12,11,1
2381,528106010,60,RL,111,16259,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370,TA,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,GasA,Ex,Y,SBrkr,1249,1347,0,2596,4,1,Gd,12.5,Typ,0,NA,Attchd,2006,RFn,3.0,840.0,TA,TA,Y,240,154,0,0,0,0,NA,NA,NA,0,9,2006,New,342643,0.0,3.5,3845,7.0,0,0,0
1827,532378240,20,RL,0,6173,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,GasA,TA,Y,SBrkr,902,0,0,902,3,1,TA,7.0,Typ,0,NA,Attchd,1967,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2007,WD ,125500,0.0,1.0,1778,5.5,40,40,1
1580,916402015,20,RL,75,12890,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1495,1495,GasA,Ex,Y,SBrkr,1495,0,0,1495,3,1,TA,10.0,Typ,1,TA,Attchd,1989,Unf,2.0,438.0,TA,TA,Y,252,0,192,0,0,0,NA,NA,NA,0,7,2008,WD ,150000,0.0,2.0,2990,5.5,19,19,1
1803,528480180,20,FV,84,10440,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Ex,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1574,1574,GasA,Ex,Y,SBrkr,1584,0,0,1584,2,1,Ex,8.0,Typ,1,Gd,Attchd,2007,Fin,2.0,594.0,TA,TA,Y,0,256,0,0,0,0,NA,NA,NA,0,5,2007,New,261329,0.0,2.0,3158,6.5,0,0,1
1132,531363060,20,RL,63,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,TA,TA,PConc,Gd,TA,No,GLQ,680,Unf,0,400,1080,GasA,Ex,Y,SBrkr,1080,0,0,1080,3,1,Gd,7.0,Typ,0,NA,NA,2008,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD ,141000,1.0,1.0,2160,6.0,4,3,1
1941,535353050,20,RL,75,9532,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,595,Rec,354,156,1105,GasA,Gd,Y,SBrkr,1647,0,0,1647,3,1,TA,7.0,Min1,1,Fa,Attchd,1953,Fin,1.0,280.0,TA,TA,Y,225,0,0,0,0,368,TA,GdPrv,NA,0,2,2007,WD ,153000,1.0,1.0,2752,5.0,54,54,1
1742,528228270,120,RL,53,3922,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1258,1258,GasA,Ex,Y,SBrkr,1258,0,0,1258,2,1,Gd,8.0,Typ,1,Gd,Attchd,2007,Fin,3.0,648.0,TA,TA,Y,144,16,0,0,0,0,NA,NA,NA,0,6,2007,New,172500,0.0,2.0,2516,6.0,1,0,1
2026,903425280,70,RL,60,8730,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,FuseA,698,698,0,1396,3,1,TA,8.0,Typ,0,NA,Detchd,2003,Unf,1.0,384.0,TA,TA,Y,0,0,0,0,259,0,NA,NA,NA,0,7,2007,WD ,153575,0.0,1.0,2094,6.5,92,4,0
2245,911128020,30,C (all),60,6060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,TA,TA,No,ALQ,737,Unf,0,100,837,GasA,Ex,Y,SBrkr,1001,0,0,1001,2,1,Gd,6.0,Typ,0,NA,Detchd,1930,Unf,1.0,216.0,TA,Po,N,154,0,42,86,0,0,NA,NA,NA,0,11,2007,WD ,124900,0.0,1.0,1838,7.0,77,0,1
1691,528106040,20,RL,107,14450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2121,2121,GasA,Ex,Y,SBrkr,2121,0,0,2121,3,1,Ex,10.5,Typ,1,Ex,Attchd,2007,Fin,3.0,732.0,TA,TA,Y,124,98,0,0,142,0,NA,NA,NA,0,5,2007,New,415298,0.0,2.5,4242,7.0,1,0,1
725,902405120,50,RM,60,5400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Fa,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,GasA,Ex,Y,SBrkr,1044,0,436,1480,3,1,TA,7.0,Typ,0,NA,Detchd,1920,Unf,1.0,207.0,Fa,TA,Y,0,0,176,0,0,0,NA,NA,NA,0,9,2009,ConLI,119000,0.0,1.0,2452,6.0,89,59,1
1787,528435070,20,RL,85,10000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,GasA,Ex,Y,SBrkr,1588,0,0,1588,3,1,Gd,9.0,Typ,1,Gd,Attchd,2006,RFn,3.0,825.0,TA,TA,Y,144,45,0,0,0,0,NA,NA,NA,0,12,2007,WD ,227000,0.0,2.0,3176,6.5,1,1,1
1216,534426040,20,RL,72,10007,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54,Gd,TA,CBlock,TA,TA,No,ALQ,806,Unf,0,247,1053,GasA,Ex,Y,SBrkr,1053,0,0,1053,3,1,Gd,6.5,Typ,0,NA,Attchd,1959,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2008,WD ,145500,1.0,1.5,2106,6.0,49,2,1
2654,902206020,30,RM,52,7830,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,Fa,TA,No,LwQ,416,Unf,0,76,492,GasA,TA,Y,SBrkr,492,0,0,492,1,1,TA,4.0,Typ,0,NA,Detchd,1921,Unf,1.0,200.0,Fa,TA,N,0,0,78,0,0,0,NA,NA,NA,0,6,2006,WD ,61500,1.0,1.0,984,4.0,85,56,1
